com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
191,c9b0f94d-7c69-4188-b7e1-fb076c1a4e94.binning_data.json,124726,6000,0,2018-12-18 23:00:02.521,com.sec.android.app.shealth,2018-12-18 23:00:02.521,,1.4166666,141.4,7.63,191,ekw9bqx6s/,com.sec.android.app.shealth,0,c9b0f94d-7c69-4188-b7e1-fb076c1a4e94.achievement.json,c9b0f94d-7c69-4188-b7e1-fb076c1a4e94,1545091200000,
5313,65fd1f82-6355-42d7-8b15-88ed667dbe86.binning_data.json,3189391,6000,1,2018-11-05 22:19:49.198,com.sec.android.app.shealth,2018-11-05 06:38:05.427,65fd1f82-6355-42d7-8b15-88ed667dbe86.source_info.json,1.1753138,3748.536,202.919,5312,VfS0qUERdZ,com.sec.android.app.shealth,0,65fd1f82-6355-42d7-8b15-88ed667dbe86.achievement.json,65fd1f82-6355-42d7-8b15-88ed667dbe86,1541376000000,
98,42177d26-ec7f-47d5-8ec9-f5b55bb62677.binning_data.json,57784,6000,0,2018-12-16 16:35:39.477,com.sec.android.app.shealth,2018-12-16 00:02:17.305,42177d26-ec7f-47d5-8ec9-f5b55bb62677.source_info.json,1.2832053,74.15,3.87,98,VfS0qUERdZ,com.sec.android.app.shealth,0,42177d26-ec7f-47d5-8ec9-f5b55bb62677.achievement.json,42177d26-ec7f-47d5-8ec9-f5b55bb62677,1544918400000,
4793,249c1e82-307c-4c86-8534-eb2039c43a48.binning_data.json,2670084,6000,0,2018-10-30 23:09:57.072,com.sec.android.app.shealth,2018-10-30 23:09:57.072,,1.5833335,3616.59,194.4,4793,ekw9bqx6s/,com.sec.android.app.shealth,1785,249c1e82-307c-4c86-8534-eb2039c43a48.achievement.json,249c1e82-307c-4c86-8534-eb2039c43a48,1540857600000,
12135,299ef1a8-44d6-42b8-8dd1-233314fb3bde.binning_data.json,6879145,6000,0,2019-01-01 22:42:05.406,com.sec.android.app.shealth,2018-12-26 23:24:57.188,299ef1a8-44d6-42b8-8dd1-233314fb3bde.source_info.json,1.2905017,8877.549,467.52,12135,VfS0qUERdZ,com.sec.android.app.shealth,0,299ef1a8-44d6-42b8-8dd1-233314fb3bde.achievement.json,299ef1a8-44d6-42b8-8dd1-233314fb3bde,1545868800000,
5096,ae3f2f6a-d316-45da-82bb-0b4b461cc2fb.binning_data.json,2883245,6000,0,2018-11-07 23:00:01.211,com.sec.android.app.shealth,2018-11-07 23:00:01.211,,1.4444444,3851.07,206.74,5096,ekw9bqx6s/,com.sec.android.app.shealth,3816,ae3f2f6a-d316-45da-82bb-0b4b461cc2fb.achievement.json,ae3f2f6a-d316-45da-82bb-0b4b461cc2fb,1541548800000,
7105,cdbdfc8b-0870-4952-a086-4f33786b6e0e.binning_data.json,4035694,6000,0,2018-12-21 23:00:02.868,com.sec.android.app.shealth,2018-12-21 23:00:02.868,,1.4815,5257.4897,293.40997,7105,ekw9bqx6s/,com.sec.android.app.shealth,1458,cdbdfc8b-0870-4952-a086-4f33786b6e0e.achievement.json,cdbdfc8b-0870-4952-a086-4f33786b6e0e,1545350400000,
3348,60995d03-cf8c-43dc-a6d5-54aec0b0bc3a.binning_data.json,1868418,6000,0,2018-12-29 23:00:01.514,com.sec.android.app.shealth,2018-12-29 23:00:01.514,,1.4558332,2540.07,135.18,3348,ekw9bqx6s/,com.sec.android.app.shealth,2228,60995d03-cf8c-43dc-a6d5-54aec0b0bc3a.achievement.json,60995d03-cf8c-43dc-a6d5-54aec0b0bc3a,1546041600000,
9655,b0ce1708-4c48-464a-944d-0c3c3e47958c.binning_data.json,5327622,6000,56,2018-12-17 19:54:03.320,com.sec.android.app.shealth,2018-12-17 19:54:03.320,,2.1590755,6658.726,360.7,9599,856JjMUFzS,com.sec.android.app.shealth,3895,b0ce1708-4c48-464a-944d-0c3c3e47958c.achievement.json,b0ce1708-4c48-464a-944d-0c3c3e47958c,1544140800000,
4876,b3f5c236-5e33-4fb1-a63a-b9e36d92782f.binning_data.json,2954418,6000,0,2018-11-09 23:54:34.860,com.sec.android.app.shealth,2018-11-09 23:54:34.860,,1.7222222,3658.6,195.17,4876,ekw9bqx6s/,com.sec.android.app.shealth,3724,b3f5c236-5e33-4fb1-a63a-b9e36d92782f.achievement.json,b3f5c236-5e33-4fb1-a63a-b9e36d92782f,1541721600000,
5348,61099167-0746-4272-b20c-7b3387806c3c.binning_data.json,2870484,6000,0,2018-12-24 23:01:00.736,com.sec.android.app.shealth,2018-12-24 23:01:00.736,,1.75,4124.14,213.7,5348,ekw9bqx6s/,com.sec.android.app.shealth,3092,61099167-0746-4272-b20c-7b3387806c3c.achievement.json,61099167-0746-4272-b20c-7b3387806c3c,1545609600000,
2924,7050a1c3-9809-421c-8762-606c784199e5.binning_data.json,1641187,6000,0,2019-01-01 22:41:47.458,com.sec.android.app.shealth,2019-01-01 22:41:47.458,,1.5,1996.429,102.53,2924,856JjMUFzS,com.sec.android.app.shealth,0,7050a1c3-9809-421c-8762-606c784199e5.achievement.json,7050a1c3-9809-421c-8762-606c784199e5,1545782400000,
2358,4d41474e-ef9b-4734-bc7e-03e257675b06.binning_data.json,1321946,6000,0,2018-10-30 14:05:53.343,com.sec.android.app.shealth,2018-10-30 14:05:53.343,,1.5,1599.942,81.689,2358,856JjMUFzS,com.sec.android.app.shealth,1075,4d41474e-ef9b-4734-bc7e-03e257675b06.achievement.json,4d41474e-ef9b-4734-bc7e-03e257675b06,1540771200000,
2661,646e8ae8-4041-4ece-997a-5090b44083b9.binning_data.json,1502746,6000,0,2018-11-12 23:00:01.641,com.sec.android.app.shealth,2018-11-12 23:00:01.641,,1.6388887,2029.62,106.54,2661,ekw9bqx6s/,com.sec.android.app.shealth,0,646e8ae8-4041-4ece-997a-5090b44083b9.achievement.json,646e8ae8-4041-4ece-997a-5090b44083b9,1541980800000,
6869,fc83492c-d27c-4f5b-992c-41bb47063e89.binning_data.json,3810773,6000,2,2018-12-25 19:15:02.034,com.sec.android.app.shealth,2018-12-25 19:15:02.034,,2.2777777,4613.242,248.63,6867,856JjMUFzS,com.sec.android.app.shealth,1350,fc83492c-d27c-4f5b-992c-41bb47063e89.achievement.json,fc83492c-d27c-4f5b-992c-41bb47063e89,1545350400000,
7801,98a74bc2-59eb-47ff-9aa8-b75fd0f6c2bd.binning_data.json,4327347,6000,0,2019-01-01 22:41:48.605,com.sec.android.app.shealth,2019-01-01 22:41:48.605,,1.56653,5584.052,286.68,7801,856JjMUFzS,com.sec.android.app.shealth,6739,98a74bc2-59eb-47ff-9aa8-b75fd0f6c2bd.achievement.json,98a74bc2-59eb-47ff-9aa8-b75fd0f6c2bd,1546300800000,
9990,7cf3f8f5-a050-4e14-a8e7-dac3f48d9dbc.binning_data.json,5694313,6000,9,2018-11-16 11:47:04.935,com.sec.android.app.shealth,2018-11-13 17:34:28.016,,1.908185,6584.749,340.74,9981,856JjMUFzS,com.sec.android.app.shealth,6750,7cf3f8f5-a050-4e14-a8e7-dac3f48d9dbc.achievement.json,7cf3f8f5-a050-4e14-a8e7-dac3f48d9dbc,1542067200000,
2639,e609a0c2-ff6f-4928-84cd-7b57382f1e26.binning_data.json,1457728,6000,0,2019-01-01 22:42:06.944,com.sec.android.app.shealth,2018-12-27 23:16:37.503,e609a0c2-ff6f-4928-84cd-7b57382f1e26.source_info.json,1.342124,1956.452,103.48,2639,VfS0qUERdZ,com.sec.android.app.shealth,0,e609a0c2-ff6f-4928-84cd-7b57382f1e26.achievement.json,e609a0c2-ff6f-4928-84cd-7b57382f1e26,1545955200000,
9098,1b308178-6535-4135-bdfd-ce7c08d236c1.binning_data.json,5047676,6000,0,2018-11-18 16:59:34.027,com.sec.android.app.shealth,2018-11-15 23:38:58.433,1b308178-6535-4135-bdfd-ce7c08d236c1.source_info.json,1.339382,6760.767,355.999,9098,VfS0qUERdZ,com.sec.android.app.shealth,0,1b308178-6535-4135-bdfd-ce7c08d236c1.achievement.json,1b308178-6535-4135-bdfd-ce7c08d236c1,1542326400000,
8376,b87874d4-526b-4c3a-a19e-ac740d7b2f6b.binning_data.json,4791514,6000,0,2019-01-01 22:42:13.188,com.sec.android.app.shealth,2018-12-31 01:03:21.770,b87874d4-526b-4c3a-a19e-ac740d7b2f6b.source_info.json,1.2760394,6114.162,319.83,8376,VfS0qUERdZ,com.sec.android.app.shealth,0,b87874d4-526b-4c3a-a19e-ac740d7b2f6b.achievement.json,b87874d4-526b-4c3a-a19e-ac740d7b2f6b,1546214400000,
58,2e6bb92b-eb49-4ae4-b1bc-19a0ce0f79ff.binning_data.json,33380,6000,0,2018-11-01 23:00:02.631,com.sec.android.app.shealth,2018-11-01 23:00:02.631,,1.4423918,44.18,2.29,58,ekw9bqx6s/,com.sec.android.app.shealth,0,2e6bb92b-eb49-4ae4-b1bc-19a0ce0f79ff.achievement.json,2e6bb92b-eb49-4ae4-b1bc-19a0ce0f79ff,1541030400000,
6783,58bea6e9-9b79-4412-9a6a-b38141e8747b.binning_data.json,4043642,6000,0,2018-11-02 13:14:25.633,com.sec.android.app.shealth,2018-11-02 13:14:25.633,,2.3099806,4132.018,215.02,6783,856JjMUFzS,com.sec.android.app.shealth,2370,58bea6e9-9b79-4412-9a6a-b38141e8747b.achievement.json,58bea6e9-9b79-4412-9a6a-b38141e8747b,1540944000000,
191,65cda11b-94ad-4690-b27d-d5f0e07cca8c.binning_data.json,124731,6000,0,2018-12-18 22:15:24.954,com.sec.android.app.shealth,2018-12-17 23:33:11.241,65cda11b-94ad-4690-b27d-d5f0e07cca8c.source_info.json,1.1336373,141.4,7.63,191,VfS0qUERdZ,com.sec.android.app.shealth,0,65cda11b-94ad-4690-b27d-d5f0e07cca8c.achievement.json,65cda11b-94ad-4690-b27d-d5f0e07cca8c,1545091200000,
3384,12395475-3af8-4cc7-91c0-760ad8ff11f4.binning_data.json,1932093,6000,11,2018-11-19 12:54:14.429,com.sec.android.app.shealth,2018-11-18 07:38:47.979,12395475-3af8-4cc7-91c0-760ad8ff11f4.source_info.json,1.2949741,2502.011,132.709,3373,VfS0qUERdZ,com.sec.android.app.shealth,0,12395475-3af8-4cc7-91c0-760ad8ff11f4.achievement.json,12395475-3af8-4cc7-91c0-760ad8ff11f4,1542499200000,
5436,2656aae8-76f8-4526-b69a-c5b30d75f87a.binning_data.json,3258701,6000,1,2018-11-04 15:14:52.381,com.sec.android.app.shealth,2018-11-04 15:14:52.381,,5.333333,3443.239,191.12,5435,856JjMUFzS,com.sec.android.app.shealth,0,2656aae8-76f8-4526-b69a-c5b30d75f87a.achievement.json,2656aae8-76f8-4526-b69a-c5b30d75f87a,1541203200000,
7975,9bbbd128-63f9-447d-8020-090489d18da1.binning_data.json,4573242,6000,11,2018-11-19 23:00:02.858,com.sec.android.app.shealth,2018-11-19 23:00:02.858,,1.8055556,5994.07,326.43,7964,ekw9bqx6s/,com.sec.android.app.shealth,2970,9bbbd128-63f9-447d-8020-090489d18da1.achievement.json,9bbbd128-63f9-447d-8020-090489d18da1,1542585600000,
5164,cefa6ea7-a341-48d8-961d-00413a1eed04.binning_data.json,2962379,6000,0,2019-01-01 22:41:47.671,com.sec.android.app.shealth,2019-01-01 22:41:47.671,,2.0833333,3428.881,176.66,5164,856JjMUFzS,com.sec.android.app.shealth,1819,cefa6ea7-a341-48d8-961d-00413a1eed04.achievement.json,cefa6ea7-a341-48d8-961d-00413a1eed04,1546128000000,
15072,1c6bf3a5-4cc8-4736-9edf-716a9cb0fe65.binning_data.json,9310347,6000,1,2018-11-21 23:23:31.932,com.sec.android.app.shealth,2018-11-21 23:23:31.932,,1.7186332,11178.47,607.82,15071,ekw9bqx6s/,com.sec.android.app.shealth,2470,1c6bf3a5-4cc8-4736-9edf-716a9cb0fe65.achievement.json,1c6bf3a5-4cc8-4736-9edf-716a9cb0fe65,1542758400000,
2353,60821fec-3325-436a-a00c-d34bc2751fb5.binning_data.json,1322848,6000,0,2019-01-06 06:51:30.575,com.sec.android.app.shealth,2019-01-03 23:48:00.597,60821fec-3325-436a-a00c-d34bc2751fb5.source_info.json,1.2925216,1709.8099,90.590004,2353,VfS0qUERdZ,com.sec.android.app.shealth,0,60821fec-3325-436a-a00c-d34bc2751fb5.achievement.json,60821fec-3325-436a-a00c-d34bc2751fb5,1546560000000,
2584,436cd9ea-639a-4283-a488-3fedd4c2e1b4.binning_data.json,1500935,6000,0,2018-11-08 18:42:33.800,com.sec.android.app.shealth,2018-11-05 23:11:57.995,436cd9ea-639a-4283-a488-3fedd4c2e1b4.source_info.json,1.2570753,1886.7891,99.211,2584,VfS0qUERdZ,com.sec.android.app.shealth,0,436cd9ea-639a-4283-a488-3fedd4c2e1b4.achievement.json,436cd9ea-639a-4283-a488-3fedd4c2e1b4,1541462400000,
7758,e4e93320-9301-45f4-9c4c-4537f7e217b7.binning_data.json,4495019,6000,0,2018-11-23 23:00:01.465,com.sec.android.app.shealth,2018-11-23 23:00:01.465,,1.5555557,5873.0,311.79,7758,ekw9bqx6s/,com.sec.android.app.shealth,4934,e4e93320-9301-45f4-9c4c-4537f7e217b7.achievement.json,e4e93320-9301-45f4-9c4c-4537f7e217b7,1542931200000,
4177,9af75c85-2ecc-4539-93cf-91894f2f42f6.binning_data.json,2933295,6000,0,2018-11-03 23:00:01.477,com.sec.android.app.shealth,2018-11-03 23:00:01.477,,1.5833335,3040.0,167.21,4177,ekw9bqx6s/,com.sec.android.app.shealth,0,9af75c85-2ecc-4539-93cf-91894f2f42f6.achievement.json,9af75c85-2ecc-4539-93cf-91894f2f42f6,1541203200000,
9490,ed52d093-a263-4773-b334-58621d20f731.binning_data.json,5308042,6000,4,2019-01-02 23:00:02.100,com.sec.android.app.shealth,2019-01-02 23:00:02.100,,1.6111112,7244.21,381.31,9486,ekw9bqx6s/,com.sec.android.app.shealth,4581,ed52d093-a263-4773-b334-58621d20f731.achievement.json,ed52d093-a263-4773-b334-58621d20f731,1546387200000,
7737,cda06d70-7a92-4e52-8300-6c03638edcb1.binning_data.json,4358744,6000,0,2018-12-25 19:15:13.794,com.sec.android.app.shealth,2018-12-20 23:10:37.338,cda06d70-7a92-4e52-8300-6c03638edcb1.source_info.json,1.2644193,5511.28,303.37997,7737,VfS0qUERdZ,com.sec.android.app.shealth,0,cda06d70-7a92-4e52-8300-6c03638edcb1.achievement.json,cda06d70-7a92-4e52-8300-6c03638edcb1,1545350400000,
4544,d96522ab-1108-4636-920c-5268b9b742c4.binning_data.json,2948641,6000,0,2018-11-25 23:00:01.686,com.sec.android.app.shealth,2018-11-25 23:00:01.686,,1.5,3360.73,182.1,4544,ekw9bqx6s/,com.sec.android.app.shealth,0,d96522ab-1108-4636-920c-5268b9b742c4.achievement.json,d96522ab-1108-4636-920c-5268b9b742c4,1543104000000,
4754,21a7b137-eae9-45f7-b3d5-f161e0433d7f.binning_data.json,2807936,6000,1,2018-11-05 22:19:38.900,com.sec.android.app.shealth,2018-11-05 12:48:20.783,,1.9722222,2936.816,160.879,4753,856JjMUFzS,com.sec.android.app.shealth,0,21a7b137-eae9-45f7-b3d5-f161e0433d7f.achievement.json,21a7b137-eae9-45f7-b3d5-f161e0433d7f,1541376000000,
1739,f6ddb8da-e783-45ec-9d37-a41da75c4ae3.binning_data.json,942432,6000,0,2019-01-06 06:51:11.605,com.sec.android.app.shealth,2019-01-06 06:51:11.605,,2.1666667,1229.03,65.43,1739,856JjMUFzS,com.sec.android.app.shealth,0,f6ddb8da-e783-45ec-9d37-a41da75c4ae3.achievement.json,f6ddb8da-e783-45ec-9d37-a41da75c4ae3,1546560000000,
8376,bdc42164-29e6-4cdc-8f06-da8f1b18627d.binning_data.json,4597213,6000,0,2018-11-27 23:00:15.247,com.sec.android.app.shealth,2018-11-27 23:00:01.639,,1.5555557,6346.86,343.81,8376,ekw9bqx6s/,com.sec.android.app.shealth,6734,bdc42164-29e6-4cdc-8f06-da8f1b18627d.achievement.json,bdc42164-29e6-4cdc-8f06-da8f1b18627d,1543276800000,
2607,c23b4c20-0235-4193-8d65-90e201e0581b.binning_data.json,1504127,6000,0,2019-01-08 23:00:05.217,com.sec.android.app.shealth,2019-01-08 23:00:05.217,,1.4722221,1957.19,105.590004,2607,ekw9bqx6s/,com.sec.android.app.shealth,920,c23b4c20-0235-4193-8d65-90e201e0581b.achievement.json,c23b4c20-0235-4193-8d65-90e201e0581b,1546905600000,
4899,ce3211c1-83ed-49ec-b193-8b24947d6c03.binning_data.json,2732269,6000,0,2018-11-08 18:42:21.877,com.sec.android.app.shealth,2018-11-08 18:42:21.877,,1.7222222,3307.444,168.42,4899,856JjMUFzS,com.sec.android.app.shealth,2032,ce3211c1-83ed-49ec-b193-8b24947d6c03.achievement.json,ce3211c1-83ed-49ec-b193-8b24947d6c03,1541548800000,
5806,03d9914b-abb1-4310-9aea-1123dbce4173.binning_data.json,3228136,6000,0,2019-01-11 23:00:01.967,com.sec.android.app.shealth,2019-01-11 23:00:01.967,,1.4722221,4443.97,233.04001,5806,ekw9bqx6s/,com.sec.android.app.shealth,1895,03d9914b-abb1-4310-9aea-1123dbce4173.achievement.json,03d9914b-abb1-4310-9aea-1123dbce4173,1547164800000,
1120,868ca4b7-f3ef-47c4-adc5-b109a7b42fc3.binning_data.json,664756,6000,0,2018-11-13 17:34:43.044,com.sec.android.app.shealth,2018-11-10 23:01:57.585,868ca4b7-f3ef-47c4-adc5-b109a7b42fc3.source_info.json,1.1981759,796.495,41.669994,1120,VfS0qUERdZ,com.sec.android.app.shealth,0,868ca4b7-f3ef-47c4-adc5-b109a7b42fc3.achievement.json,868ca4b7-f3ef-47c4-adc5-b109a7b42fc3,1541894400000,
12616,5e81dce9-2e7f-4adc-a81a-5a308f39efec.binning_data.json,7105132,6000,0,2019-01-14 23:11:28.090,com.sec.android.app.shealth,2019-01-13 23:09:41.802,,1.6944444,9552.34,511.77,12616,ekw9bqx6s/,com.sec.android.app.shealth,2807,5e81dce9-2e7f-4adc-a81a-5a308f39efec.achievement.json,5e81dce9-2e7f-4adc-a81a-5a308f39efec,1547424000000,
5526,50597b1f-6e5f-460f-8a48-ce9a4ca40f1c.binning_data.json,2950769,6000,0,2018-12-25 19:15:16.734,com.sec.android.app.shealth,2018-12-24 09:46:18.005,50597b1f-6e5f-460f-8a48-ce9a4ca40f1c.source_info.json,1.4404564,4250.455,219.93999,5526,VfS0qUERdZ,com.sec.android.app.shealth,0,50597b1f-6e5f-460f-8a48-ce9a4ca40f1c.achievement.json,50597b1f-6e5f-460f-8a48-ce9a4ca40f1c,1545609600000,
4707,2351bc54-ad96-4385-914e-49c9ca4a5ca6.binning_data.json,2802805,6000,0,2018-11-13 17:34:27.280,com.sec.android.app.shealth,2018-11-13 17:34:27.280,,2.3611112,2911.973,152.32,4707,856JjMUFzS,com.sec.android.app.shealth,3697,2351bc54-ad96-4385-914e-49c9ca4a5ca6.achievement.json,2351bc54-ad96-4385-914e-49c9ca4a5ca6,1541721600000,
3767,59a7d34f-1c90-47c4-8c94-ceba08aea019.binning_data.json,2197029,6000,0,2018-11-29 23:00:01.786,com.sec.android.app.shealth,2018-11-29 23:00:01.786,,1.6666665,2847.88,150.62997,3767,ekw9bqx6s/,com.sec.android.app.shealth,3325,59a7d34f-1c90-47c4-8c94-ceba08aea019.achievement.json,59a7d34f-1c90-47c4-8c94-ceba08aea019,1543449600000,
7317,4fba9ae7-e259-4aa3-a0b0-16d1b0efa469.binning_data.json,4128770,6000,16,2019-01-17 23:17:46.781,com.sec.android.app.shealth,2019-01-17 23:00:02.058,,2.138889,5561.16,297.14,7301,ekw9bqx6s/,com.sec.android.app.shealth,0,4fba9ae7-e259-4aa3-a0b0-16d1b0efa469.achievement.json,4fba9ae7-e259-4aa3-a0b0-16d1b0efa469,1547683200000,
11445,0e89fdda-50e5-43e2-8fe2-35fd1b2e6d47.binning_data.json,6958786,6000,0,2018-11-14 23:00:03.109,com.sec.android.app.shealth,2018-11-14 23:00:03.109,,1.5277778,8500.75,464.18997,11445,ekw9bqx6s/,com.sec.android.app.shealth,1157,0e89fdda-50e5-43e2-8fe2-35fd1b2e6d47.achievement.json,0e89fdda-50e5-43e2-8fe2-35fd1b2e6d47,1542153600000,
852,898fe944-768e-45bc-8ab8-6d9dad5a9db9.binning_data.json,484258,6000,0,2018-11-08 22:16:55.685,com.sec.android.app.shealth,2018-11-08 14:45:33.737,898fe944-768e-45bc-8ab8-6d9dad5a9db9.source_info.json,1.3405854,649.19,34.01,852,VfS0qUERdZ,com.sec.android.app.shealth,0,898fe944-768e-45bc-8ab8-6d9dad5a9db9.achievement.json,898fe944-768e-45bc-8ab8-6d9dad5a9db9,1541635200000,
8465,e0c5c0c8-30dc-4958-aef8-fabbfed958db.binning_data.json,4728893,6000,0,2018-11-16 23:00:01.672,com.sec.android.app.shealth,2018-11-16 23:00:01.672,,1.8055556,6448.51,342.6,8465,ekw9bqx6s/,com.sec.android.app.shealth,5389,e0c5c0c8-30dc-4958-aef8-fabbfed958db.achievement.json,e0c5c0c8-30dc-4958-aef8-fabbfed958db,1542326400000,
653,5c101354-9b08-47ee-9804-627aaa6f4c66.binning_data.json,366149,6000,0,2018-12-02 18:28:04.021,com.sec.android.app.shealth,2018-12-02 16:29:41.031,5c101354-9b08-47ee-9804-627aaa6f4c66.source_info.json,1.364496,499.61,25.970001,653,VfS0qUERdZ,com.sec.android.app.shealth,0,5c101354-9b08-47ee-9804-627aaa6f4c66.achievement.json,5c101354-9b08-47ee-9804-627aaa6f4c66,1543708800000,
6749,b796ef1e-01ee-41c7-a13a-aaf67951ea8f.binning_data.json,3814883,6000,0,2018-12-25 19:15:02.022,com.sec.android.app.shealth,2018-12-25 19:15:02.022,,1.8888888,4476.275,228.89,6749,856JjMUFzS,com.sec.android.app.shealth,4425,b796ef1e-01ee-41c7-a13a-aaf67951ea8f.achievement.json,b796ef1e-01ee-41c7-a13a-aaf67951ea8f,1545436800000,
3029,97cf588e-2e43-465e-af6b-e5f38986c6c3.binning_data.json,1682919,6000,0,2019-01-05 23:00:01.955,com.sec.android.app.shealth,2019-01-05 23:00:01.955,,1.5143334,2310.65,121.23,3029,ekw9bqx6s/,com.sec.android.app.shealth,0,97cf588e-2e43-465e-af6b-e5f38986c6c3.achievement.json,97cf588e-2e43-465e-af6b-e5f38986c6c3,1546646400000,
7152,9113942b-9fc9-4ce1-8f91-9844872dd4f2.binning_data.json,4422716,6000,0,2018-11-13 17:34:42.400,com.sec.android.app.shealth,2018-11-09 23:57:57.435,9113942b-9fc9-4ce1-8f91-9844872dd4f2.source_info.json,1.0855569,4801.11,259.28,7152,VfS0qUERdZ,com.sec.android.app.shealth,0,9113942b-9fc9-4ce1-8f91-9844872dd4f2.achievement.json,9113942b-9fc9-4ce1-8f91-9844872dd4f2,1541808000000,
8113,9993ed4f-7279-4ea3-8a08-118e919406b5.binning_data.json,4822333,6000,18,2018-12-17 19:54:12.311,com.sec.android.app.shealth,2018-12-04 23:47:27.215,9993ed4f-7279-4ea3-8a08-118e919406b5.source_info.json,1.1734599,5658.815,308.95,8095,VfS0qUERdZ,com.sec.android.app.shealth,0,9993ed4f-7279-4ea3-8a08-118e919406b5.achievement.json,9993ed4f-7279-4ea3-8a08-118e919406b5,1543968000000,
3105,00d0e111-78c1-4132-a164-2001396981f5.binning_data.json,1759709,6000,11,2018-11-18 23:00:01.835,com.sec.android.app.shealth,2018-11-18 23:00:01.835,,1.8333334,2353.64,125.55,3094,ekw9bqx6s/,com.sec.android.app.shealth,1401,00d0e111-78c1-4132-a164-2001396981f5.achievement.json,00d0e111-78c1-4132-a164-2001396981f5,1542499200000,
10591,d51686a9-d502-4302-8c00-0fda4272427b.binning_data.json,6081447,6000,3,2018-11-16 11:47:23.029,com.sec.android.app.shealth,2018-11-12 23:47:04.582,d51686a9-d502-4302-8c00-0fda4272427b.source_info.json,1.2707003,7727.697,411.09,10588,VfS0qUERdZ,com.sec.android.app.shealth,0,d51686a9-d502-4302-8c00-0fda4272427b.achievement.json,d51686a9-d502-4302-8c00-0fda4272427b,1542067200000,
6780,caea908d-f531-48bc-a401-aa934aa951c0.binning_data.json,3852652,6000,2,2018-11-20 23:00:01.656,com.sec.android.app.shealth,2018-11-20 23:00:01.656,,1.8333335,5129.35,274.64,6778,ekw9bqx6s/,com.sec.android.app.shealth,4049,caea908d-f531-48bc-a401-aa934aa951c0.achievement.json,caea908d-f531-48bc-a401-aa934aa951c0,1542672000000,
3036,d4fcb599-bd44-4d3a-b6e6-c3c500086999.binning_data.json,1761032,6000,0,2018-12-26 23:25:00.199,com.sec.android.app.shealth,2018-12-26 23:25:00.199,,1.5555557,2299.68,121.26,3036,ekw9bqx6s/,com.sec.android.app.shealth,995,d4fcb599-bd44-4d3a-b6e6-c3c500086999.achievement.json,d4fcb599-bd44-4d3a-b6e6-c3c500086999,1545782400000,
10160,21d03736-96ae-4197-a328-e4f6464ddfa4.binning_data.json,5847490,6000,0,2018-11-13 23:00:02.625,com.sec.android.app.shealth,2018-11-13 23:00:02.625,,1.6944444,7663.68,411.13,10160,ekw9bqx6s/,com.sec.android.app.shealth,6831,21d03736-96ae-4197-a328-e4f6464ddfa4.achievement.json,21d03736-96ae-4197-a328-e4f6464ddfa4,1542067200000,
9659,db68435d-279d-4c23-bbf1-ff730cbc49cc.binning_data.json,5863309,6000,0,2019-01-20 23:00:02.334,com.sec.android.app.shealth,2019-01-20 23:00:02.334,,1.5555557,7215.13,389.03,9659,ekw9bqx6s/,com.sec.android.app.shealth,3782,db68435d-279d-4c23-bbf1-ff730cbc49cc.achievement.json,db68435d-279d-4c23-bbf1-ff730cbc49cc,1547942400000,
5062,12a3dc75-055a-457c-857e-ea168b63f222.binning_data.json,2869272,6000,0,2018-11-22 23:25:18.709,com.sec.android.app.shealth,2018-11-22 23:25:18.709,,1.4722221,3828.37,204.22,5062,ekw9bqx6s/,com.sec.android.app.shealth,3324,12a3dc75-055a-457c-857e-ea168b63f222.achievement.json,12a3dc75-055a-457c-857e-ea168b63f222,1542844800000,
3544,c082a285-16e1-4b90-9f44-8f0652fbd1fa.binning_data.json,1909636,6000,1,2019-01-22 10:09:07.932,com.sec.android.app.shealth,2019-01-07 07:55:04.558,c082a285-16e1-4b90-9f44-8f0652fbd1fa.source_info.json,1.3854048,2645.6199,138.45,3543,VfS0qUERdZ,com.sec.android.app.shealth,0,c082a285-16e1-4b90-9f44-8f0652fbd1fa.achievement.json,c082a285-16e1-4b90-9f44-8f0652fbd1fa,1546819200000,
8562,a89e866e-a4f9-4f84-8f95-7a07388ac40a.binning_data.json,4698267,6000,0,2018-11-18 16:59:22.903,com.sec.android.app.shealth,2018-11-16 11:47:04.935,,1.7777778,5948.567,305.748,8562,856JjMUFzS,com.sec.android.app.shealth,5310,a89e866e-a4f9-4f84-8f95-7a07388ac40a.achievement.json,a89e866e-a4f9-4f84-8f95-7a07388ac40a,1542326400000,
3077,2fc431c9-6dbc-4ee9-8fa3-e21b8cc6fd4b.binning_data.json,1753279,6000,6,2018-11-19 12:53:59.107,com.sec.android.app.shealth,2018-11-18 16:59:22.506,,1.7894901,2113.333,109.2,3071,856JjMUFzS,com.sec.android.app.shealth,1374,2fc431c9-6dbc-4ee9-8fa3-e21b8cc6fd4b.achievement.json,2fc431c9-6dbc-4ee9-8fa3-e21b8cc6fd4b,1542499200000,
